timestamp,website,status,response_time
2024-09-14 04:44:42,https://archive.nptel.ac.in,up,1.109780095
2024-09-14 04:44:43,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,1.057372723
2024-09-14 04:44:44,https://eex.dev.iitm.ac.in,up,1.193142619
2024-09-14 04:44:45,https://jup.dev.iitm.ac.in,up,.878402965
2024-09-14 04:56:05,https://nptel.ac.in,up,.274495551
2024-09-14 04:56:07,https://archive.nptel.ac.in,up,1.138673463
2024-09-14 04:56:07,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.772543773
2024-09-14 04:56:09,https://eex.dev.iitm.ac.in,up,1.196542804
2024-09-14 04:56:09,https://jup.dev.iitm.ac.in,up,.876173760
2024-09-14 05:19:26,https://nptel.ac.in,up,.348745674
2024-09-14 05:19:27,https://archive.nptel.ac.in,up,1.217542644
2024-09-14 05:19:28,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.810291762
2024-09-14 05:19:29,https://eex.dev.iitm.ac.in,up,1.242897753
2024-09-14 05:19:30,https://jup.dev.iitm.ac.in,up,1.063373198
2024-09-14 05:35:08,https://nptel.ac.in,up,.261201024
2024-09-14 05:35:10,https://archive.nptel.ac.in,up,1.280087047
2024-09-14 05:35:10,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.780459354
2024-09-14 05:35:12,https://eex.dev.iitm.ac.in,up,1.246629820
2024-09-14 05:35:13,https://jup.dev.iitm.ac.in,up,1.018167829
2024-09-14 05:46:43,https://nptel.ac.in,up,.155078620
2024-09-14 05:46:45,https://archive.nptel.ac.in,up,1.344416943
2024-09-14 05:46:46,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.827814713
2024-09-14 05:46:47,https://eex.dev.iitm.ac.in,up,1.320205222
2024-09-14 05:46:48,https://jup.dev.iitm.ac.in,up,.999539362
2024-09-14 05:57:55,https://nptel.ac.in,up,.349175863
2024-09-14 05:57:57,https://archive.nptel.ac.in,up,1.299282728
2024-09-14 05:57:57,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.763858169
2024-09-14 05:57:59,https://eex.dev.iitm.ac.in,up,1.243224840
2024-09-14 05:58:00,https://jup.dev.iitm.ac.in,up,1.003115398
2024-09-14 06:30:31,https://nptel.ac.in,up,.267510722
2024-09-14 06:30:32,https://archive.nptel.ac.in,up,1.280786405
2024-09-14 06:30:33,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.744107436
2024-09-14 06:30:35,https://eex.dev.iitm.ac.in,up,1.574637956
2024-09-14 06:30:36,https://jup.dev.iitm.ac.in,up,1.117420965
2024-09-14 06:45:11,https://nptel.ac.in,up,.139391123
2024-09-14 06:47:26,https://archive.nptel.ac.in,down,135.278362656
2024-09-14 06:47:27,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.739099491
2024-09-14 06:47:28,https://eex.dev.iitm.ac.in,up,1.215680098
2024-09-14 06:47:38,https://jup.dev.iitm.ac.in,up,9.269115228
2024-09-14 06:56:45,https://nptel.ac.in,up,.261200579
2024-09-14 06:56:47,https://archive.nptel.ac.in,up,1.158320451
2024-09-14 06:56:47,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.721217542
2024-09-14 06:56:48,https://eex.dev.iitm.ac.in,up,1.123920298
2024-09-14 06:56:54,https://jup.dev.iitm.ac.in,up,5.804025752
2024-09-14 07:19:02,https://nptel.ac.in,up,.239445740
2024-09-14 07:19:03,https://archive.nptel.ac.in,up,1.132218592
2024-09-14 07:19:04,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.811388455
2024-09-14 07:19:05,https://eex.dev.iitm.ac.in,up,1.189254763
2024-09-14 07:19:06,https://jup.dev.iitm.ac.in,up,.966726449
2024-09-14 07:30:24,https://nptel.ac.in,up,.110793763
2024-09-14 07:30:25,https://archive.nptel.ac.in,up,1.247499342
2024-09-14 07:30:26,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.880176681
2024-09-14 07:30:27,https://eex.dev.iitm.ac.in,up,1.329934893
2024-09-14 07:30:28,https://jup.dev.iitm.ac.in,up,1.064214030
2024-09-14 07:41:50,https://nptel.ac.in,up,.147711477
2024-09-14 07:41:51,https://archive.nptel.ac.in,up,1.344644083
2024-09-14 07:41:52,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.845409715
2024-09-14 07:41:54,https://eex.dev.iitm.ac.in,up,1.381526911
2024-09-14 07:41:55,https://jup.dev.iitm.ac.in,up,1.014852486
2024-09-14 07:53:10,https://nptel.ac.in,up,.180442064
2024-09-14 07:53:12,https://archive.nptel.ac.in,up,1.314193653
2024-09-14 07:53:12,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.743132940
2024-09-14 07:53:14,https://eex.dev.iitm.ac.in,up,1.219424641
2024-09-14 07:53:15,https://jup.dev.iitm.ac.in,up,.951000008
2024-09-14 08:18:39,https://nptel.ac.in,up,.268272769
2024-09-14 08:18:40,https://archive.nptel.ac.in,up,1.190494397
2024-09-14 08:18:41,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.773478907
2024-09-14 08:18:42,https://eex.dev.iitm.ac.in,up,1.308112033
2024-09-14 08:18:43,https://jup.dev.iitm.ac.in,up,.936608883
2024-09-14 08:37:18,https://nptel.ac.in,up,.321650024
2024-09-14 08:37:19,https://archive.nptel.ac.in,up,1.293384597
2024-09-14 08:37:20,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.729951962
2024-09-14 08:37:21,https://eex.dev.iitm.ac.in,up,1.160007354
2024-09-14 08:37:22,https://jup.dev.iitm.ac.in,up,1.049394952
2024-09-14 08:48:41,https://nptel.ac.in,up,.200596536
2024-09-14 08:48:42,https://archive.nptel.ac.in,up,1.228624578
2024-09-14 08:48:43,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.708567201
2024-09-14 08:48:44,https://eex.dev.iitm.ac.in,up,1.256686807
2024-09-14 08:48:45,https://jup.dev.iitm.ac.in,up,.890766274
2024-09-14 09:00:12,https://nptel.ac.in,up,.128237154
2024-09-14 09:00:13,https://archive.nptel.ac.in,up,1.252587472
2024-09-14 09:00:14,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.730684050
2024-09-14 09:00:16,https://eex.dev.iitm.ac.in,up,1.279032281
2024-09-14 09:00:16,https://jup.dev.iitm.ac.in,up,.913260595
2024-09-14 09:23:09,https://nptel.ac.in,up,.251241453
2024-09-14 09:23:10,https://archive.nptel.ac.in,up,1.347034858
2024-09-14 09:23:11,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.839600466
2024-09-14 09:23:12,https://eex.dev.iitm.ac.in,up,1.366195621
2024-09-14 09:23:13,https://jup.dev.iitm.ac.in,up,1.040252377
2024-09-14 09:34:52,https://nptel.ac.in,up,.287454300
2024-09-14 09:34:54,https://archive.nptel.ac.in,up,1.499781710
2024-09-14 09:34:55,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.935561227
2024-09-14 09:34:56,https://eex.dev.iitm.ac.in,up,1.504541785
2024-09-14 09:34:57,https://jup.dev.iitm.ac.in,up,1.268766996
2024-09-14 09:46:18,https://nptel.ac.in,up,.277864614
2024-09-14 09:46:19,https://archive.nptel.ac.in,up,1.349470185
2024-09-14 09:46:20,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.815019495
2024-09-14 09:46:21,https://eex.dev.iitm.ac.in,up,1.358931178
2024-09-14 09:46:22,https://jup.dev.iitm.ac.in,up,.970699354
2024-09-14 09:57:26,https://nptel.ac.in,up,.307818195
2024-09-14 09:57:28,https://archive.nptel.ac.in,up,1.279117785
2024-09-14 09:57:28,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.739242786
2024-09-14 09:57:30,https://eex.dev.iitm.ac.in,up,1.252285980
2024-09-14 09:57:31,https://jup.dev.iitm.ac.in,up,.921254252
2024-09-14 10:22:06,https://nptel.ac.in,up,.247164931
2024-09-14 10:22:07,https://archive.nptel.ac.in,up,1.372741853
2024-09-14 10:22:08,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.875832434
2024-09-14 10:22:09,https://eex.dev.iitm.ac.in,up,1.370519503
2024-09-14 10:22:10,https://jup.dev.iitm.ac.in,up,1.008469030
2024-09-14 10:36:54,https://nptel.ac.in,up,.261626337
2024-09-14 10:36:55,https://archive.nptel.ac.in,up,1.293175108
2024-09-14 10:36:56,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.863767218
2024-09-14 10:36:57,https://eex.dev.iitm.ac.in,up,1.305528992
2024-09-14 10:36:58,https://jup.dev.iitm.ac.in,up,1.007761960
2024-09-14 10:48:32,https://nptel.ac.in,up,.353954546
2024-09-14 10:48:33,https://archive.nptel.ac.in,up,1.424545112
2024-09-14 10:48:34,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.948681328
2024-09-14 10:48:36,https://eex.dev.iitm.ac.in,up,1.523027370
2024-09-14 10:48:37,https://jup.dev.iitm.ac.in,up,1.142633136
2024-09-14 10:59:57,https://nptel.ac.in,up,.324332989
2024-09-14 10:59:58,https://archive.nptel.ac.in,up,1.271345227
2024-09-14 10:59:59,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.750290697
2024-09-14 11:00:00,https://eex.dev.iitm.ac.in,up,1.178772107
2024-09-14 11:00:01,https://jup.dev.iitm.ac.in,up,1.026272872
2024-09-14 11:17:52,https://nptel.ac.in,up,.133561656
2024-09-14 11:17:53,https://archive.nptel.ac.in,up,1.390047285
2024-09-14 11:17:54,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.778446805
2024-09-14 11:17:55,https://eex.dev.iitm.ac.in,up,1.315878890
